"clip_name","context_word","expName","PROLIFIC_PID","File_ID","date","response_thought_or_not.keys","descr_THOUGHT.text","rating_music_prompted.response","rating_spontaneity.response","rating_novelty.response","input_NOT.text","rating_familiarity.response","rating_enjoyment.response","demographics.headphones","demographics.age","demographics.gender","demographics.livingCountry","demographics.birthCountry","demographics.nativeLangue","demographics.otherLanguage","demographics.otherLanguageText","demographics.hearingImpariments","demographics.hearingImpairmentsText","demographics.education","demographics.musicianIdentification","demographics.feedback"
"Jazz_LOW_21_Thinking_of_You_Mjq.mp3","video game","clip_context_g3","66bfce1494d41c5415a5fddd","clip_context_g3_PROLIFIC_PID_838835.csv","2025-07-01_06h25.11.588","y","I imagined scenes from watching a cartoon. it did sound a lot like a scene from tom and jerry",5,4,1,NA,2,4,TRUE,29,"Male","United States","United States","English",FALSE,NA,FALSE,NA,7,2,"I loved being a part of this study"
"80s_LOW_02_Breaking_Away.mp3","movie","clip_context_g3","66bfce1494d41c5415a5fddd","clip_context_g3_PROLIFIC_PID_838835.csv","2025-07-01_06h25.11.588","y","I imagined a romantic scene, slow dancing with my partner, and having an amazing night out",5,5,1,NA,3,5,TRUE,29,"Male","United States","United States","English",FALSE,NA,FALSE,NA,7,2,"I loved being a part of this study"
"Metal_LOW_09_Darkside.mp3","movie","clip_context_g3","66bfce1494d41c5415a5fddd","clip_context_g3_PROLIFIC_PID_838835.csv","2025-07-01_06h25.11.588","y","As the sound played, I pictured the entrance of a WWE wrestler, with pyro shooting and a very hyped crowd.",5,5,1,NA,3,5,TRUE,29,"Male","United States","United States","English",FALSE,NA,FALSE,NA,7,2,"I loved being a part of this study"
"Metal_MED_20_Welcome_to_the_Family.mp3","bar ","clip_context_g3","66bfce1494d41c5415a5fddd","clip_context_g3_PROLIFIC_PID_838835.csv","2025-07-01_06h25.11.588","y","It sounded like the opening scene of an action-packed Japanese animation series. It sounded like I was watching Baku.",5,5,1,NA,3,5,TRUE,29,"Male","United States","United States","English",FALSE,NA,FALSE,NA,7,2,"I loved being a part of this study"
"Metal_MED_19_Thunderhorse.mp3","concert ","clip_context_g3","66bfce1494d41c5415a5fddd","clip_context_g3_PROLIFIC_PID_838835.csv","2025-07-01_06h25.11.588","y"," This also sounded like the opening scene of an Anime ",5,5,1,NA,3,5,TRUE,29,"Male","United States","United States","English",FALSE,NA,FALSE,NA,7,2,"I loved being a part of this study"
"Jazz_LOW_21_Thinking_of_You_Mjq.mp3","video game","clip_context_g3","5f0db498f5e4e102c0f65b67","clip_context_g3_PROLIFIC_PID_846582.csv","2025-07-01_11h45.27.136","n",NA,NA,NA,NA,"I think i was more focused on the music itself being very catchy as opposed to matching or relating it to something",3,5,TRUE,21,"Female","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,3,1,"None"
"Electronic_LOW_14_Tape.mp3","movie","clip_context_g3","5f0db498f5e4e102c0f65b67","clip_context_g3_PROLIFIC_PID_846582.csv","2025-07-01_11h45.27.136","n",NA,NA,NA,NA,"it wasn't like anything that i have heard before esepecially no movies that come to mind ",1,3,TRUE,21,"Female","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,3,1,"None"
"80s_MED_13_Your_Love_Drives_Me_Crazy.mp3","bar ","clip_context_g3","5f0db498f5e4e102c0f65b67","clip_context_g3_PROLIFIC_PID_846582.csv","2025-07-01_11h45.27.136","y","the start of it - the first few seconds make me think of the start of the disney theme tune, so something magical",4,2,3,NA,4,4,TRUE,21,"Female","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,3,1,"None"
"Metal_LOW_09_Darkside.mp3","movie","clip_context_g3","5f0db498f5e4e102c0f65b67","clip_context_g3_PROLIFIC_PID_846582.csv","2025-07-01_11h45.27.136","n",NA,NA,NA,NA,"it did not trigger a specfic memory",2,2,TRUE,21,"Female","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,3,1,"None"
"80s_LOW_02_Breaking_Away.mp3","movie","clip_context_g3","5f0db498f5e4e102c0f65b67","clip_context_g3_PROLIFIC_PID_846582.csv","2025-07-01_11h45.27.136","n",NA,NA,NA,NA,"again i did not think of anything specificaly as i was more focused on how it sounded but it did not make me think of anything specific",2,3,TRUE,21,"Female","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,3,1,"None"
"Electronic_LOW_09_Expansion.mp3","concert ","clip_context_g3","5f0db498f5e4e102c0f65b67","clip_context_g3_PROLIFIC_PID_846582.csv","2025-07-01_11h45.27.136","y","it made me think/remember a few raves i have been to such as dreamland and boomtown",4,3,3,NA,3,5,TRUE,21,"Female","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,3,1,"None"
"Jazz_MED_02_I_Guess_Ill_Hang_My_Tears_Out_To_Dry_-_Rudy_Van_Gelder_Edition_Remastered_1999.mp3","movie","clip_context_g3","5f0db498f5e4e102c0f65b67","clip_context_g3_PROLIFIC_PID_846582.csv","2025-07-01_11h45.27.136","n",NA,NA,NA,NA,"im not sure it just did not trigger anything specific as i have not heard something like it before ",1,3,TRUE,21,"Female","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,3,1,"None"
"80s_LOW_06_Summer_Beach.mp3","video game","clip_context_g3","5f0db498f5e4e102c0f65b67","clip_context_g3_PROLIFIC_PID_846582.csv","2025-07-01_11h45.27.136","n",NA,NA,NA,NA,"i was more focused on the music that was playing as opposed to actually thinking of something in particular",2,5,TRUE,21,"Female","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,3,1,"None"
"Electronic_MED_20_The_Distance.mp3","video game","clip_context_g3","5f0db498f5e4e102c0f65b67","clip_context_g3_PROLIFIC_PID_846582.csv","2025-07-01_11h45.27.136","n",NA,NA,NA,NA,"i have not heard anything like this before especially in a video game ",1,2,TRUE,21,"Female","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,3,1,"None"
"Metal_MED_20_Welcome_to_the_Family.mp3","bar ","clip_context_g3","5f0db498f5e4e102c0f65b67","clip_context_g3_PROLIFIC_PID_846582.csv","2025-07-01_11h45.27.136","n",NA,NA,NA,NA,"it did not remind me of anything in particular ",1,1,TRUE,21,"Female","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,3,1,"None"
"Jazz_MED_07_Turiya_and_Ramakrishna.mp3","concert ","clip_context_g3","5f0db498f5e4e102c0f65b67","clip_context_g3_PROLIFIC_PID_846582.csv","2025-07-01_11h45.27.136","y","it made me think of a fancy hotel in a really expensive restraunt as thats the sort of thing it gives off",5,3,3,NA,3,5,TRUE,21,"Female","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,3,1,"None"
"Jazz_LOW_19_Sembellogy.mp3","bar ","clip_context_g3","5f0db498f5e4e102c0f65b67","clip_context_g3_PROLIFIC_PID_846582.csv","2025-07-01_11h45.27.136","n",NA,NA,NA,NA,"it doesn't seem like a song that i have heard before and it was not catchy enough to make a link, it was quite bland",1,1,TRUE,21,"Female","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,3,1,"None"
"80s_MED_08_After_Tonight.mp3","concert ","clip_context_g3","5f0db498f5e4e102c0f65b67","clip_context_g3_PROLIFIC_PID_846582.csv","2025-07-01_11h45.27.136","n",NA,NA,NA,NA,"It did not make me think of anything in particular, im not sure why as it was quite catchy but nothing came to mind",1,3,TRUE,21,"Female","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,3,1,"None"
"Metal_LOW_14_Viaje_Por_Existir.mp3","video game","clip_context_g3","5f0db498f5e4e102c0f65b67","clip_context_g3_PROLIFIC_PID_846582.csv","2025-07-01_11h45.27.136","n",NA,NA,NA,NA,"it was quite catchy but the beat was very overhelming which is why i dont think i associated it ",1,1,TRUE,21,"Female","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,3,1,"None"
"Metal_MED_19_Thunderhorse.mp3","concert ","clip_context_g3","5f0db498f5e4e102c0f65b67","clip_context_g3_PROLIFIC_PID_846582.csv","2025-07-01_11h45.27.136","y","it made me think of a scene in a movie called stranger things when they were trying to kill a monster",5,4,4,NA,4,4,TRUE,21,"Female","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,3,1,"None"
"Electronic_MED_19_Looped.mp3","bar ","clip_context_g3","5f0db498f5e4e102c0f65b67","clip_context_g3_PROLIFIC_PID_846582.csv","2025-07-01_11h45.27.136","n",NA,NA,NA,NA,"it was very slow and not very catchy so it did not make me think of anything in particular",2,2,TRUE,21,"Female","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,3,1,"None"
"Metal_LOW_09_Darkside.mp3","movie","clip_context_g3","6130c7f7d0112fa23b17079c","clip_context_g3_PROLIFIC_PID_849684.csv","2025-07-01_10h57.47.072","y","I  was thinking that I could imagine this being used to set the atmosphere for a dramatic confrontation between the main character and the antagonist. It feels very much like a villain's primary theme.  ",4,4,2,NA,1,4,TRUE,20,"Female","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,7,2,NA
"80s_LOW_06_Summer_Beach.mp3","video game","clip_context_g3","6130c7f7d0112fa23b17079c","clip_context_g3_PROLIFIC_PID_849684.csv","2025-07-01_10h57.47.072","y","I thought immediately of the Persona series when I heard the music and read that it would maybe play in a video game, it really strikes me as the music that would play in certain settings such. It felt very tropical and light, as if it would play at maybe a beach scene. ",3,4,1,NA,1,4,TRUE,20,"Female","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,7,2,NA
"Metal_MED_20_Welcome_to_the_Family.mp3","bar ","clip_context_g3","6130c7f7d0112fa23b17079c","clip_context_g3_PROLIFIC_PID_849684.csv","2025-07-01_10h57.47.072","y","I could really clearly imagine this playing from a jukebox at a bar. After this, a thought that came to mind was that I could see this also being used for a movie scene set in a bar, possibly during a fight scene that is not really serious. ",5,4,4,NA,1,4,TRUE,20,"Female","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,7,2,NA
"Jazz_LOW_19_Sembellogy.mp3","bar ","clip_context_g3","6130c7f7d0112fa23b17079c","clip_context_g3_PROLIFIC_PID_849684.csv","2025-07-01_10h57.47.072","y","At first, when it was just the piano, I could image it playing at an upscale and quiet bar as I could imagine a piano player performing the piece but then, as the rest of the instrumental came in, I could imagine it being played at a fun and lighthearted jazz bar where there is seating but also space for people to get up and dance to the music.",5,5,4,NA,1,4,TRUE,20,"Female","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,7,2,NA
"Electronic_LOW_14_Tape.mp3","movie","clip_context_g3","6130c7f7d0112fa23b17079c","clip_context_g3_PROLIFIC_PID_849684.csv","2025-07-01_10h57.47.072","y","I immediately thought of a high-tech, futuristic world where the characters in the scene are getting ready to go do something reckless like hack into something. The thought that came to mind was that this is something that would play maybe at the beginning or middle of the movie when the characters are still getting up to no good before things get serious at the end of the movie. ",5,5,3,NA,1,3,TRUE,20,"Female","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,7,2,NA
"80s_MED_13_Your_Love_Drives_Me_Crazy.mp3","bar ","clip_context_g3","6130c7f7d0112fa23b17079c","clip_context_g3_PROLIFIC_PID_849684.csv","2025-07-01_10h57.47.072","y","I was thinking that this could play at an upscale bar initially with the delicate music that was playing initially, maybe at a place with a low stage and a piano with seating around it. Later, as the vocals came in, I thought it could really set the mood for a scene in some fiction where two characters meet for the first time.",5,4,3,NA,1,3,TRUE,20,"Female","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,7,2,NA
"Jazz_MED_07_Turiya_and_Ramakrishna.mp3","concert ","clip_context_g3","6130c7f7d0112fa23b17079c","clip_context_g3_PROLIFIC_PID_849684.csv","2025-07-01_10h57.47.072","y","I was thinking that I could easily see the scene where a female singer is on stage and the instrumental to the song she is about to perform is playing. Behind her are her live band who are playing the instrumental. She herself is standing at her microphone stand, nodding to the music and ready to come in when it is her cue.",5,4,2,NA,1,4,TRUE,20,"Female","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,7,2,NA
"80s_LOW_02_Breaking_Away.mp3","movie","clip_context_g3","6130c7f7d0112fa23b17079c","clip_context_g3_PROLIFIC_PID_849684.csv","2025-07-01_10h57.47.072","y","The scene that came to mind was a scene in a film where everything had gone wrong for the hero and he is leaning against a wall, rain falling down around him, wondering when everything started to crumble and how can anything be made right after it all collapsed.",5,5,3,NA,1,4,TRUE,20,"Female","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,7,2,NA
"Electronic_LOW_09_Expansion.mp3","concert ","clip_context_g3","6130c7f7d0112fa23b17079c","clip_context_g3_PROLIFIC_PID_849684.csv","2025-07-01_10h57.47.072","y","I really could see this being the extended remix of a really hype song that plays at a K-Pop or J-Pop concert. I was really clearly picturing this as the opening for a song, designed for the idols to show off a complicated dance routine with many back-up dancers to create a visual spectacle. ",5,5,1,NA,1,4,TRUE,20,"Female","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,7,2,NA
"Electronic_MED_19_Looped.mp3","bar ","clip_context_g3","6130c7f7d0112fa23b17079c","clip_context_g3_PROLIFIC_PID_849684.csv","2025-07-01_10h57.47.072","y","I was thinking that initially, I could see this being played a piano at a small and intimate venue but when the beat and other elements of the instrumental kicked in, I was visualising this playing over a set of speakers in a mid-sized bar full of younger patrons. ",5,3,5,NA,1,3,TRUE,20,"Female","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,7,2,NA
"80s_MED_08_After_Tonight.mp3","concert ","clip_context_g3","6130c7f7d0112fa23b17079c","clip_context_g3_PROLIFIC_PID_849684.csv","2025-07-01_10h57.47.072","y","I immediately could see this being an older song being performed in a small concert where the singer was nodding along to the song and snapping his fingers, ready to croon into the microphone. When I was thinking about this, I ended up remembering and visualising videos I've seen of older performances of songs in black and white which impacted my view of this song.",5,4,2,NA,1,3,TRUE,20,"Female","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,7,2,NA
"Jazz_MED_02_I_Guess_Ill_Hang_My_Tears_Out_To_Dry_-_Rudy_Van_Gelder_Edition_Remastered_1999.mp3","movie","clip_context_g3","6130c7f7d0112fa23b17079c","clip_context_g3_PROLIFIC_PID_849684.csv","2025-07-01_10h57.47.072","y","I could imagine this immediately being played in a cheesy Hallmark movie where the woman has moved back to town and has met her former flame. The music is like an indicator to the viewer that they are starting to get close again while the two reminisce about old times, sitting and laughing at an old bar they used to visit.",4,4,3,NA,1,3,TRUE,20,"Female","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,7,2,NA
"Jazz_LOW_21_Thinking_of_You_Mjq.mp3","video game","clip_context_g3","6130c7f7d0112fa23b17079c","clip_context_g3_PROLIFIC_PID_849684.csv","2025-07-01_10h57.47.072","y","I was thinking I could see this music being played in a Nintendo game where you either are completing a puzzle or maybe are completing a section where you have to be sneaky. I could see this being played in a colourful environment with fun-looking characters, like Mario.",3,4,2,NA,1,4,TRUE,20,"Female","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,7,2,NA
"Metal_LOW_14_Viaje_Por_Existir.mp3","video game","clip_context_g3","6130c7f7d0112fa23b17079c","clip_context_g3_PROLIFIC_PID_849684.csv","2025-07-01_10h57.47.072","y","I immediately thought that this was boss music, more specifically final boss music. The scene I imagined was something like Persona 3's final boss where you are fighting a massive creature on top of a building. I was imagining a turn-based system where you are waiting to pick your next move, I really clearly could imagine your party waiting on one side, facing the monster.",5,5,1,NA,1,5,TRUE,20,"Female","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,7,2,NA
"Metal_MED_19_Thunderhorse.mp3","concert ","clip_context_g3","6130c7f7d0112fa23b17079c","clip_context_g3_PROLIFIC_PID_849684.csv","2025-07-01_10h57.47.072","y","I could easily imagine this being a punk-band (maybe like Fall Out Boy?) during an instrumental section of their song. The band I was imagining are somewhat close to the edge of the stage with fans equally pressed up against the edge of the stage. I was imagining the band really into what they were playing, completely lost in the music.",5,5,1,NA,1,5,TRUE,20,"Female","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,7,2,NA
"Electronic_MED_20_The_Distance.mp3","video game","clip_context_g3","6130c7f7d0112fa23b17079c","clip_context_g3_PROLIFIC_PID_849684.csv","2025-07-01_10h57.47.072","y","I was thinking of a scene where the main character receives a revelation that shocks them and makes them question their world view. In the scene that I imagined, they were being told by a benevolent woman about the truth of their situation.",5,4,3,NA,1,4,TRUE,20,"Female","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,7,2,NA
"80s_LOW_02_Breaking_Away.mp3","movie","clip_context_g3","62a0157dca1f8dc74b79202d","clip_context_g3_PROLIFIC_PID_858550.csv","2025-07-01_02h59.21.448","y","I thought about a scene in a movie where someone, likely a man, would be walking home alone after being rejected by a woman romantically.",5,4,3,NA,1,5,TRUE,23,"Male","United States","United States","English",FALSE,NA,FALSE,NA,4,2,"I really enjoyed the study and listening to all the different types of music."
"Metal_MED_20_Welcome_to_the_Family.mp3","bar ","clip_context_g3","62a0157dca1f8dc74b79202d","clip_context_g3_PROLIFIC_PID_858550.csv","2025-07-01_02h59.21.448","y","I imagined a situation where there are some biker-looking people hanging out at a bar, outside near a patio. The music is playing from inside the bar, so the music sounds a bit muffled from where they are standing.",3,3,2,NA,1,5,TRUE,23,"Male","United States","United States","English",FALSE,NA,FALSE,NA,4,2,"I really enjoyed the study and listening to all the different types of music."
"80s_LOW_06_Summer_Beach.mp3","video game","clip_context_g3","62a0157dca1f8dc74b79202d","clip_context_g3_PROLIFIC_PID_858550.csv","2025-07-01_02h59.21.448","y","It sounds like the type of music to play during the credits rolling after someone has beaten a game. Most likely it would've been a ""fun"" game, something colorful and family-friendly.",5,4,1,NA,1,5,TRUE,23,"Male","United States","United States","English",FALSE,NA,FALSE,NA,4,2,"I really enjoyed the study and listening to all the different types of music."
"Metal_LOW_14_Viaje_Por_Existir.mp3","video game","clip_context_g3","62a0157dca1f8dc74b79202d","clip_context_g3_PROLIFIC_PID_858550.csv","2025-07-01_02h59.21.448","y","The music sounds like the soundtrack that plays in a retro-styled game, specifically during a boss fight or another action-packed scenario.",5,4,1,NA,1,5,TRUE,23,"Male","United States","United States","English",FALSE,NA,FALSE,NA,4,2,"I really enjoyed the study and listening to all the different types of music."
"Electronic_LOW_14_Tape.mp3","movie","clip_context_g3","62a0157dca1f8dc74b79202d","clip_context_g3_PROLIFIC_PID_858550.csv","2025-07-01_02h59.21.448","y","I thought about an animated movie (geared towards children) that was showing some kind of start of an adventure with the main characters.",5,3,3,NA,1,5,TRUE,23,"Male","United States","United States","English",FALSE,NA,FALSE,NA,4,2,"I really enjoyed the study and listening to all the different types of music."
"Jazz_MED_07_Turiya_and_Ramakrishna.mp3","concert ","clip_context_g3","62a0157dca1f8dc74b79202d","clip_context_g3_PROLIFIC_PID_858550.csv","2025-07-01_02h59.21.448","y","I thought of a fancy jazz club as the scene. It would be played by a small band of musicians on a stage in the club, surrounded by people dressed very nicely and who look expensive or rich.",5,5,1,NA,1,5,TRUE,23,"Male","United States","United States","English",FALSE,NA,FALSE,NA,4,2,"I really enjoyed the study and listening to all the different types of music."
"Jazz_LOW_19_Sembellogy.mp3","bar ","clip_context_g3","62a0157dca1f8dc74b79202d","clip_context_g3_PROLIFIC_PID_858550.csv","2025-07-01_02h59.21.448","y","The music sounded like it was being played by a small group of musicians in a bar that is geared towards arcade lovers or perhaps trivia nerds. I could imagine it playing during a game of trivia night or during a game of Mario Kart.",4,2,3,NA,1,5,TRUE,23,"Male","United States","United States","English",FALSE,NA,FALSE,NA,4,2,"I really enjoyed the study and listening to all the different types of music."
"Electronic_MED_19_Looped.mp3","bar ","clip_context_g3","62a0157dca1f8dc74b79202d","clip_context_g3_PROLIFIC_PID_858550.csv","2025-07-01_02h59.21.448","y","It sounds like something that would maybe be played during a dj's warm up set in a semi-empty bar. The bar would be more modern-looking.",5,4,3,NA,1,5,TRUE,23,"Male","United States","United States","English",FALSE,NA,FALSE,NA,4,2,"I really enjoyed the study and listening to all the different types of music."
"Electronic_LOW_09_Expansion.mp3","concert ","clip_context_g3","62a0157dca1f8dc74b79202d","clip_context_g3_PROLIFIC_PID_858550.csv","2025-07-01_02h59.21.448","y","I pictured a large music festival. It would be really crowded with thousands of fans, taking place during the night. ",5,5,1,NA,1,5,TRUE,23,"Male","United States","United States","English",FALSE,NA,FALSE,NA,4,2,"I really enjoyed the study and listening to all the different types of music."
"Electronic_MED_20_The_Distance.mp3","video game","clip_context_g3","62a0157dca1f8dc74b79202d","clip_context_g3_PROLIFIC_PID_858550.csv","2025-07-01_02h59.21.448","y","It sounds like the menu music for a video game that is set in a cyberpunk world. I imagine the game itself to be very blue-hued.",5,5,1,NA,1,5,TRUE,23,"Male","United States","United States","English",FALSE,NA,FALSE,NA,4,2,"I really enjoyed the study and listening to all the different types of music."
"Metal_LOW_09_Darkside.mp3","movie","clip_context_g3","62a0157dca1f8dc74b79202d","clip_context_g3_PROLIFIC_PID_858550.csv","2025-07-01_02h59.21.448","y","I imagined the main character of a dark action movie getting their weapons and tools ready so they can plot out how to take down their enemy.",5,3,3,NA,1,5,TRUE,23,"Male","United States","United States","English",FALSE,NA,FALSE,NA,4,2,"I really enjoyed the study and listening to all the different types of music."
"Jazz_LOW_21_Thinking_of_You_Mjq.mp3","video game","clip_context_g3","62a0157dca1f8dc74b79202d","clip_context_g3_PROLIFIC_PID_858550.csv","2025-07-01_02h59.21.448","y","It sounded like music that plays in a video game when you stop to browse through the in-game shop for new items. It reminded me of the mall map in Mario Party Jamboree.",5,5,1,NA,1,5,TRUE,23,"Male","United States","United States","English",FALSE,NA,FALSE,NA,4,2,"I really enjoyed the study and listening to all the different types of music."
"Metal_MED_19_Thunderhorse.mp3","concert ","clip_context_g3","62a0157dca1f8dc74b79202d","clip_context_g3_PROLIFIC_PID_858550.csv","2025-07-01_02h59.21.448","y","I pictured a scene from a metal concert where the crowd is having a great time and forming a mosh pit in front of the stage while the lead guitarist from the band does their solo.",5,5,1,NA,1,5,TRUE,23,"Male","United States","United States","English",FALSE,NA,FALSE,NA,4,2,"I really enjoyed the study and listening to all the different types of music."
"Jazz_MED_02_I_Guess_Ill_Hang_My_Tears_Out_To_Dry_-_Rudy_Van_Gelder_Edition_Remastered_1999.mp3","movie","clip_context_g3","62a0157dca1f8dc74b79202d","clip_context_g3_PROLIFIC_PID_858550.csv","2025-07-01_02h59.21.448","y","I pictured a scene in a movie where a couple is sharing a first date in a very nice restaurant. The couple are eating dinner and the movie shot is being captured from outside of the restaurant window.",5,5,1,NA,1,4,TRUE,23,"Male","United States","United States","English",FALSE,NA,FALSE,NA,4,2,"I really enjoyed the study and listening to all the different types of music."
"80s_MED_13_Your_Love_Drives_Me_Crazy.mp3","bar ","clip_context_g3","62a0157dca1f8dc74b79202d","clip_context_g3_PROLIFIC_PID_858550.csv","2025-07-01_02h59.21.448","y","It sounds like a song that might be playing from a small jukebox in the corner of a dark bar where there aren't too many people. I could imagine myself sitting in a booth enjoying a drink.",4,4,2,NA,1,4,TRUE,23,"Male","United States","United States","English",FALSE,NA,FALSE,NA,4,2,"I really enjoyed the study and listening to all the different types of music."
"80s_MED_08_After_Tonight.mp3","concert ","clip_context_g3","62a0157dca1f8dc74b79202d","clip_context_g3_PROLIFIC_PID_858550.csv","2025-07-01_02h59.21.448","y","I imagined this type of music to be played as an intro to a TV show, specifically a family-themed one. Maybe from the early 2000's.",4,5,1,NA,1,3,TRUE,23,"Male","United States","United States","English",FALSE,NA,FALSE,NA,4,2,"I really enjoyed the study and listening to all the different types of music."
"Electronic_LOW_09_Expansion.mp3","concert ","clip_context_g3","67083dc8777df3f154a7b2aa","clip_context_g3_PROLIFIC_PID_872022.csv","2025-07-01_10h04.24.418","y","There was a crowd and it was at a festival. It was night time and there were laser lights pointing in all directions. It was very colorful and reminiscent of what EDC looks like in my head.",5,4,5,NA,1,2,TRUE,24,"Female","United States","United States","English",TRUE,"German",FALSE,NA,7,3,NA
"Jazz_LOW_21_Thinking_of_You_Mjq.mp3","video game","clip_context_g3","67083dc8777df3f154a7b2aa","clip_context_g3_PROLIFIC_PID_872022.csv","2025-07-01_10h04.24.418","n",NA,NA,NA,NA,"The tune did not sound familiar to me at all. It just sounded really generic and not specific to anything.",1,3,TRUE,24,"Female","United States","United States","English",TRUE,"German",FALSE,NA,7,3,NA
"80s_MED_08_After_Tonight.mp3","concert ","clip_context_g3","67083dc8777df3f154a7b2aa","clip_context_g3_PROLIFIC_PID_872022.csv","2025-07-01_10h04.24.418","y","It reminded me of an animated cartoon jazz band. I was picturing like crocodiles and elephants playing the instruments with top hats, ties, and sunglasses on. They were swaying to the sound of the music. It was an older stylized cartoon of like 60s animation.",5,5,4,NA,1,4,TRUE,24,"Female","United States","United States","English",TRUE,"German",FALSE,NA,7,3,NA
"Metal_MED_19_Thunderhorse.mp3","concert ","clip_context_g3","67083dc8777df3f154a7b2aa","clip_context_g3_PROLIFIC_PID_872022.csv","2025-07-01_10h04.24.418","y","My first thoughts were it sounded like an American anime style cartoon (Bakugan), but then it shifted into a Guitar Hero picture. It sounded very clear and like someone was hitting the notes perfectly.",5,5,5,NA,1,2,TRUE,24,"Female","United States","United States","English",TRUE,"German",FALSE,NA,7,3,NA
"Electronic_MED_19_Looped.mp3","bar ","clip_context_g3","67083dc8777df3f154a7b2aa","clip_context_g3_PROLIFIC_PID_872022.csv","2025-07-01_10h04.24.418","y","I was really vibing with the first bit and it reminded me of an Indie movie where someone is riding a bus and looking out of the window but they dont quite have the rights to music so it is copyright free. Then it started to almost sound like dubstep and that vision switched to someone making music for the first time and just adding things in that might sound good.",5,5,3,NA,1,4,TRUE,24,"Female","United States","United States","English",TRUE,"German",FALSE,NA,7,3,NA
"Metal_LOW_14_Viaje_Por_Existir.mp3","video game","clip_context_g3","67083dc8777df3f154a7b2aa","clip_context_g3_PROLIFIC_PID_872022.csv","2025-07-01_10h04.24.418","y","It gave me the same anxiety coconut mall from mario kart gives me. It started stressing me out the longer I listened to it, but I can't put my finger directly on why.",5,4,2,NA,1,1,TRUE,24,"Female","United States","United States","English",TRUE,"German",FALSE,NA,7,3,NA
"Jazz_MED_07_Turiya_and_Ramakrishna.mp3","concert ","clip_context_g3","67083dc8777df3f154a7b2aa","clip_context_g3_PROLIFIC_PID_872022.csv","2025-07-01_10h04.24.418","y","It's black and white. A detective is sitting at the bar smoking. They are panning around in an opening title sequence. He has case files spewn about in front of him. He's a regular. A glass of whiskey (neat) sweats next to him as he looks over the crowd.",5,5,5,NA,1,5,TRUE,24,"Female","United States","United States","English",TRUE,"German",FALSE,NA,7,3,NA
"80s_LOW_06_Summer_Beach.mp3","video game","clip_context_g3","67083dc8777df3f154a7b2aa","clip_context_g3_PROLIFIC_PID_872022.csv","2025-07-01_10h04.24.418","y","It's the ending title sequence of a movie. It's playing character bloopers in between the credits.",5,5,4,NA,1,5,TRUE,24,"Female","United States","United States","English",TRUE,"German",FALSE,NA,7,3,NA
"Electronic_MED_20_The_Distance.mp3","video game","clip_context_g3","67083dc8777df3f154a7b2aa","clip_context_g3_PROLIFIC_PID_872022.csv","2025-07-01_10h04.24.418","y","Reminded me of the sound machine testers Walmart used to have where you would press button icons and then hear a sound. It reminded me of one that would have a water droplet hitting the water but the photo captured it hitting with the ripple effects.",5,5,1,NA,1,3,TRUE,24,"Female","United States","United States","English",TRUE,"German",FALSE,NA,7,3,NA
